customer_id,order_id,rating,feedback
765,4029,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
382,1116,3,I am very pleased with the product's taste and freshness; it is of high quality.
1490,15,4,I am very pleased with the product's taste and freshness; it is of high quality.
1130,4910,4,"The delivery was faster than expected, and the package was well protected."
1893,2850,5,Excellent service! The package arrived on time and in perfect condition.
1850,4165,3,Great value for the price; the quality and freshness are excellent.
97,3217,5,I was impressed with the speedy delivery and careful packaging.
839,1939,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
432,847,2,"The delivery was late, and the package was slightly damaged."
1061,748,4,I loved the taste; it was fresh and had a long expiration date.
33,4430,1,"Delivery was delayed, but the product arrived in good condition."
1642,3190,5,"The quality, taste, and freshness of the product were impressive."
1876,588,3,The taste of the product exceeded my expectations; very fresh and delicious.
201,1197,4,I was impressed with the speedy delivery and careful packaging.
1894,3727,5,"The product was fresh and delicious, with a satisfactory expiration date."
1199,1013,1,The product is not as described; the taste was very disappointing and not fresh.
500,3435,3,"The quality, taste, and freshness of the product were impressive."
923,1436,3,I loved the taste; it was fresh and had a long expiration date.
1601,4860,2,The product is not as described; the taste was very disappointing and not fresh.
1393,711,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
185,1666,3,Great value for the price; the quality and freshness are excellent.
693,1949,4,I loved the taste; it was fresh and had a long expiration date.
451,677,4,I was impressed with the speedy delivery and careful packaging.
1056,2093,5,"The delivery was faster than expected, and the package was well protected."
1613,3450,3,"The expiration date was far out, and the product tasted incredibly fresh."
1135,1647,5,I am very pleased with the product's taste and freshness; it is of high quality.
1078,3826,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
148,3329,5,"The delivery was faster than expected, and the package was well protected."
1519,2151,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
963,4828,2,"Delivery was delayed, but the product arrived in good condition."
818,1323,3,"Delivery was delayed, but the product arrived in good condition."
1538,1365,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
160,4487,5,The taste of the product exceeded my expectations; very fresh and delicious.
702,3263,2,"The expiration date was too close, and the product tasted stale."
748,2910,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1222,2545,5,The product tastes great and the freshness is as described.
703,4341,5,I loved the taste; it was fresh and had a long expiration date.
384,4964,5,The delivery was quick and the packaging was secure.
1763,261,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1723,2064,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
293,467,3,"The quality, taste, and freshness of the product were impressive."
676,3647,5,The taste of the product exceeded my expectations; very fresh and delicious.
326,1886,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1282,2825,3,The taste of the product exceeded my expectations; very fresh and delicious.
1866,3046,3,"The product was fresh and delicious, with a satisfactory expiration date."
1692,4874,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1603,1232,3,"The product was fresh and delicious, with a satisfactory expiration date."
62,3117,3,The product arrived damaged due to poor packaging.
326,4825,4,I was impressed with the speedy delivery and careful packaging.
1360,4736,2,"Delivery was delayed, but the product arrived in good condition."
686,169,5,"The courier was friendly, and the delivery arrived promptly."
286,4548,4,"The product was fresh and delicious, with a satisfactory expiration date."
265,3768,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1583,884,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
784,1035,5,I loved the taste; it was fresh and had a long expiration date.
875,2199,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
435,3997,3,"The expiration date was far out, and the product tasted incredibly fresh."
100,1020,4,"The delivery was faster than expected, and the package was well protected."
954,6,1,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
726,1424,1,"There was a mix-up with the delivery, and it took longer than expected."
1350,863,4,Excellent service! The package arrived on time and in perfect condition.
1070,904,4,Great value for the price; the quality and freshness are excellent.
1127,3773,5,Great value for the price; the quality and freshness are excellent.
1558,2612,3,"The delivery was late, and the package was slightly damaged."
23,1667,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
954,1833,1,"The expiration date was too close, and the product tasted stale."
1681,406,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1658,606,5,Excellent service! The package arrived on time and in perfect condition.
688,3496,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
771,327,1,The product arrived damaged due to poor packaging.
927,682,2,"Good value for the money, but the freshness could be better."
232,3549,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1357,2069,1,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
211,3578,5,I was impressed with the speedy delivery and careful packaging.
478,2141,2,"There was a mix-up with the delivery, and it took longer than expected."
1153,561,3,"There was a mix-up with the delivery, and it took longer than expected."
917,13,1,The product arrived damaged due to poor packaging.
991,2550,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1557,4898,2,"Delivery was delayed, but the product arrived in good condition."
1919,930,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
128,3982,3,The product tastes great and the freshness is as described.
753,641,4,The delivery was quick and the packaging was secure.
1962,124,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1008,2527,4,The delivery was quick and the packaging was secure.
490,622,5,"The product was fresh and delicious, with a satisfactory expiration date."
1250,2139,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1991,252,5,"The expiration date was far out, and the product tasted incredibly fresh."
751,1712,1,"Good value for the money, but the freshness could be better."
417,537,1,"Delivery was delayed, but the product arrived in good condition."
96,4137,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1865,2340,1,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
967,265,4,I am very pleased with the product's taste and freshness; it is of high quality.
1706,3593,4,I loved the taste; it was fresh and had a long expiration date.
1894,3002,5,"The quality, taste, and freshness of the product were impressive."
1879,4087,4,The product tastes great and the freshness is as described.
120,4614,1,The product arrived damaged due to poor packaging.
1576,2628,1,"The taste was awful, and the product was not fresh at all."
365,4566,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
321,1432,5,"The product was fresh and delicious, with a satisfactory expiration date."
307,22,5,Great value for the price; the quality and freshness are excellent.
246,3286,4,"The expiration date was far out, and the product tasted incredibly fresh."
768,4732,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1216,3869,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
688,1817,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
337,2834,4,"The delivery was faster than expected, and the package was well protected."
647,4499,3,"The delivery was late, and the package was slightly damaged."
989,2528,1,The courier left the package at the wrong address.
1730,3642,4,"The product was fresh and delicious, with a satisfactory expiration date."
697,3969,1,The product is not as described; the taste was very disappointing and not fresh.
311,2233,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
555,651,4,"The expiration date was far out, and the product tasted incredibly fresh."
400,1805,3,The product arrived damaged due to poor packaging.
298,4397,3,The product arrived damaged due to poor packaging.
118,278,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
160,1050,5,"The courier was friendly, and the delivery arrived promptly."
967,4644,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1053,329,5,Great value for the price; the quality and freshness are excellent.
300,4990,1,"The delivery was late, and the package was slightly damaged."
1004,3031,5,"The delivery was faster than expected, and the package was well protected."
231,2673,2,"Delivery was delayed, but the product arrived in good condition."
53,2332,1,"There was a mix-up with the delivery, and it took longer than expected."
1478,2266,5,"The quality, taste, and freshness of the product were impressive."
1921,3946,5,I was impressed with the speedy delivery and careful packaging.
415,4379,5,"The delivery was faster than expected, and the package was well protected."
204,4384,3,The product tastes great and the freshness is as described.
1930,2316,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
101,584,1,The product is not as described; the taste was very disappointing and not fresh.
1929,2116,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
673,1796,5,"The expiration date was far out, and the product tasted incredibly fresh."
526,1272,1,"There was a mix-up with the delivery, and it took longer than expected."
916,2749,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1957,4792,5,The delivery was quick and the packaging was secure.
1016,1661,4,Great value for the price; the quality and freshness are excellent.
875,419,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1390,4286,1,The courier left the package at the wrong address.
96,1087,3,The taste of the product exceeded my expectations; very fresh and delicious.
1031,4268,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
827,4594,2,"Delivery was delayed, but the product arrived in good condition."
1000,3936,5,"The expiration date was far out, and the product tasted incredibly fresh."
1136,485,3,"There was a mix-up with the delivery, and it took longer than expected."
870,919,3,"Delivery was delayed, but the product arrived in good condition."
1253,3194,5,Excellent service! The package arrived on time and in perfect condition.
365,642,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1998,1959,5,"The product was fresh and delicious, with a satisfactory expiration date."
435,3171,1,The product is not as described; the taste was very disappointing and not fresh.
1870,283,5,Excellent service! The package arrived on time and in perfect condition.
1476,54,3,"The product was fresh and delicious, with a satisfactory expiration date."
446,1489,4,Excellent service! The package arrived on time and in perfect condition.
1713,3921,4,"The expiration date was far out, and the product tasted incredibly fresh."
1383,2153,3,The product tastes great and the freshness is as described.
1410,737,1,The courier left the package at the wrong address.
1701,1540,3,Great value for the price; the quality and freshness are excellent.
658,2699,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1184,3228,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
44,1499,3,The taste of the product exceeded my expectations; very fresh and delicious.
1011,2520,3,"The quality, taste, and freshness of the product were impressive."
951,4118,3,"The product was fresh and delicious, with a satisfactory expiration date."
866,3586,3,I am very pleased with the product's taste and freshness; it is of high quality.
1136,1225,3,Great value for the price; the quality and freshness are excellent.
308,605,4,I was impressed with the speedy delivery and careful packaging.
1023,1137,1,"The taste was awful, and the product was not fresh at all."
206,4431,1,"There was a mix-up with the delivery, and it took longer than expected."
123,4309,4,"The courier was friendly, and the delivery arrived promptly."
275,2106,3,"The expiration date was far out, and the product tasted incredibly fresh."
323,1132,3,"The quality, taste, and freshness of the product were impressive."
51,2715,4,The taste of the product exceeded my expectations; very fresh and delicious.
532,4628,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1635,802,3,"There was a mix-up with the delivery, and it took longer than expected."
1922,3399,5,"The delivery was faster than expected, and the package was well protected."
530,2183,4,The delivery was quick and the packaging was secure.
854,2727,3,I am very pleased with the product's taste and freshness; it is of high quality.
915,4049,2,"The taste was awful, and the product was not fresh at all."
610,1194,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1692,540,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1655,3346,4,"The expiration date was far out, and the product tasted incredibly fresh."
378,4522,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
1328,4192,4,"The courier was friendly, and the delivery arrived promptly."
560,4064,3,"The product was fresh and delicious, with a satisfactory expiration date."
370,491,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1226,849,1,"The delivery was late, and the package was slightly damaged."
1612,3191,1,The product arrived damaged due to poor packaging.
1930,585,3,"Delivery was delayed, but the product arrived in good condition."
1580,2368,1,The product is not as described; the taste was very disappointing and not fresh.
1718,2544,5,Excellent service! The package arrived on time and in perfect condition.
1140,1,2,"Delivery was delayed, but the product arrived in good condition."
1342,1208,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1719,2109,5,"The expiration date was far out, and the product tasted incredibly fresh."
607,2640,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1332,4240,1,The product is not as described; the taste was very disappointing and not fresh.
1844,3291,1,"The taste was awful, and the product was not fresh at all."
444,1615,4,"The product was fresh and delicious, with a satisfactory expiration date."
939,1814,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1203,1352,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1920,3663,4,The delivery was quick and the packaging was secure.
604,3143,4,I was impressed with the speedy delivery and careful packaging.
716,2690,2,The product arrived damaged due to poor packaging.
44,3913,3,"The expiration date was far out, and the product tasted incredibly fresh."
627,4934,2,"The expiration date was too close, and the product tasted stale."
318,3640,2,"The product tasted bad and wasn't fresh, with an expiration date too soon."
466,473,5,I was impressed with the speedy delivery and careful packaging.
1323,4080,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
955,3336,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1551,3110,4,The product tastes great and the freshness is as described.
1031,1252,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1034,1769,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
804,4328,2,"Delivery was delayed, but the product arrived in good condition."
944,1628,1,"The expiration date was too close, and the product tasted stale."
1167,1260,2,"Good value for the money, but the freshness could be better."
1163,3375,4,"The delivery was faster than expected, and the package was well protected."
194,1854,1,The product arrived damaged due to poor packaging.
826,2167,5,"The quality, taste, and freshness of the product were impressive."
1987,4313,5,Great value for the price; the quality and freshness are excellent.
192,4743,4,I was impressed with the speedy delivery and careful packaging.
1533,3874,4,"The product was fresh and delicious, with a satisfactory expiration date."
145,995,3,"There was a mix-up with the delivery, and it took longer than expected."
980,3645,5,Excellent service! The package arrived on time and in perfect condition.
1092,573,4,I was impressed with the speedy delivery and careful packaging.
42,3619,4,"The product was fresh and delicious, with a satisfactory expiration date."
1628,680,3,The taste of the product exceeded my expectations; very fresh and delicious.
1702,2537,5,I was impressed with the speedy delivery and careful packaging.
1867,528,1,The product is not as described; the taste was very disappointing and not fresh.
92,1765,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
24,3945,3,"The delivery was late, and the package was slightly damaged."
705,57,4,Excellent service! The package arrived on time and in perfect condition.
837,2292,4,Great value for the price; the quality and freshness are excellent.
1764,710,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1205,4242,5,I was impressed with the speedy delivery and careful packaging.
614,1238,2,"Good value for the money, but the freshness could be better."
764,3005,4,I am very pleased with the product's taste and freshness; it is of high quality.
116,2934,3,Great value for the price; the quality and freshness are excellent.
439,4323,1,"Delivery was delayed, but the product arrived in good condition."
312,822,4,"The delivery was faster than expected, and the package was well protected."
1419,1905,1,The product arrived damaged due to poor packaging.
1764,1910,5,I am very pleased with the product's taste and freshness; it is of high quality.
510,1057,2,The product is not as described; the taste was very disappointing and not fresh.
1458,945,1,The product arrived damaged due to poor packaging.
1684,2057,3,I am very pleased with the product's taste and freshness; it is of high quality.
712,1448,5,The delivery was quick and the packaging was secure.
185,2444,1,"Good value for the money, but the freshness could be better."
1278,803,1,"The expiration date was too close, and the product tasted stale."
973,4274,1,"Delivery was delayed, but the product arrived in good condition."
1210,3093,4,The product tastes great and the freshness is as described.
1280,47,1,"Delivery was delayed, but the product arrived in good condition."
874,4435,1,The product is not as described; the taste was very disappointing and not fresh.
718,2595,1,"Good value for the money, but the freshness could be better."
1309,2726,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1599,692,3,The product arrived damaged due to poor packaging.
930,4185,4,I was impressed with the speedy delivery and careful packaging.
636,2755,4,Great value for the price; the quality and freshness are excellent.
939,938,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1217,1685,3,"The quality, taste, and freshness of the product were impressive."
746,1472,4,"The delivery was faster than expected, and the package was well protected."
549,3078,4,I was impressed with the speedy delivery and careful packaging.
1858,4851,3,Great value for the price; the quality and freshness are excellent.
302,2900,3,I loved the taste; it was fresh and had a long expiration date.
945,285,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
854,3215,5,I am very pleased with the product's taste and freshness; it is of high quality.
631,3173,1,"The taste was awful, and the product was not fresh at all."
1982,3105,1,"Good value for the money, but the freshness could be better."
545,3794,1,The product is not as described; the taste was very disappointing and not fresh.
1384,2935,1,"The delivery was late, and the package was slightly damaged."
1062,697,3,The taste of the product exceeded my expectations; very fresh and delicious.
211,4763,5,"The product was fresh and delicious, with a satisfactory expiration date."
134,4027,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
646,4302,5,"The quality, taste, and freshness of the product were impressive."
1129,3127,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1640,3832,5,"The expiration date was far out, and the product tasted incredibly fresh."
862,3601,2,"The taste was awful, and the product was not fresh at all."
1339,1782,3,The courier left the package at the wrong address.
1873,3459,1,"The expiration date was too close, and the product tasted stale."
336,2800,5,I was impressed with the speedy delivery and careful packaging.
9,2324,2,The product is not as described; the taste was very disappointing and not fresh.
964,4114,4,I loved the taste; it was fresh and had a long expiration date.
873,2048,2,"The taste was awful, and the product was not fresh at all."
512,3750,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
263,1716,3,The taste of the product exceeded my expectations; very fresh and delicious.
1157,1133,4,The taste of the product exceeded my expectations; very fresh and delicious.
147,2767,5,"The courier was friendly, and the delivery arrived promptly."
1160,2718,3,"The delivery was late, and the package was slightly damaged."
1842,3690,5,Great value for the price; the quality and freshness are excellent.
1993,1779,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
747,4559,4,"The expiration date was far out, and the product tasted incredibly fresh."
1738,1564,1,The courier left the package at the wrong address.
1973,312,2,"There was a mix-up with the delivery, and it took longer than expected."
502,1409,3,"There was a mix-up with the delivery, and it took longer than expected."
1321,401,5,The product tastes great and the freshness is as described.
597,4525,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
1326,1369,4,The product tastes great and the freshness is as described.
716,210,5,The taste of the product exceeded my expectations; very fresh and delicious.
186,2208,1,"The delivery was late, and the package was slightly damaged."
1228,3334,3,Great value for the price; the quality and freshness are excellent.
55,2291,1,"The delivery was late, and the package was slightly damaged."
759,3944,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
842,2077,1,"Delivery was delayed, but the product arrived in good condition."
428,4698,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1755,2356,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
708,594,2,"Delivery was delayed, but the product arrived in good condition."
1774,1865,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1624,1144,2,"Good value for the money, but the freshness could be better."
473,1445,1,The courier left the package at the wrong address.
776,334,3,I am very pleased with the product's taste and freshness; it is of high quality.
757,837,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1055,4758,1,"There was a mix-up with the delivery, and it took longer than expected."
1910,1171,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
121,2498,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1955,3453,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1265,3437,5,I loved the taste; it was fresh and had a long expiration date.
1448,4075,2,The product arrived damaged due to poor packaging.
135,2510,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
460,3629,2,The product arrived damaged due to poor packaging.
1470,332,3,The product tastes great and the freshness is as described.
574,2175,4,Excellent service! The package arrived on time and in perfect condition.
451,101,2,The product arrived damaged due to poor packaging.
702,962,4,Excellent service! The package arrived on time and in perfect condition.
562,3807,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1326,264,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1453,67,2,"The delivery was late, and the package was slightly damaged."
1201,3495,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
655,1027,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1503,2829,4,Excellent service! The package arrived on time and in perfect condition.
137,2540,3,"The delivery was late, and the package was slightly damaged."
1588,4986,3,"Delivery was delayed, but the product arrived in good condition."
13,4380,4,The product tastes great and the freshness is as described.
292,1268,5,"The quality, taste, and freshness of the product were impressive."
620,3839,4,I am very pleased with the product's taste and freshness; it is of high quality.
1321,4887,5,I loved the taste; it was fresh and had a long expiration date.
117,1114,4,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
710,153,4,"The product was fresh and delicious, with a satisfactory expiration date."
1158,3409,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
749,1135,5,Great value for the price; the quality and freshness are excellent.
1997,399,1,"The delivery was late, and the package was slightly damaged."
48,4113,4,I was impressed with the speedy delivery and careful packaging.
412,3709,2,The product is not as described; the taste was very disappointing and not fresh.
1058,1449,4,"The delivery was faster than expected, and the package was well protected."
1091,672,3,"Delivery was delayed, but the product arrived in good condition."
363,3113,5,"The product was fresh and delicious, with a satisfactory expiration date."
1080,4705,4,I was impressed with the speedy delivery and careful packaging.
1761,3109,5,I loved the taste; it was fresh and had a long expiration date.
314,4364,3,I am very pleased with the product's taste and freshness; it is of high quality.
1084,2946,4,The delivery was quick and the packaging was secure.
1341,4642,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
290,3507,2,"The taste was awful, and the product was not fresh at all."
101,1430,4,The delivery was quick and the packaging was secure.
369,3499,1,The courier left the package at the wrong address.
596,4193,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
297,4247,5,I was impressed with the speedy delivery and careful packaging.
272,3131,5,Great value for the price; the quality and freshness are excellent.
817,4618,5,I was impressed with the speedy delivery and careful packaging.
1658,2672,3,The taste of the product exceeded my expectations; very fresh and delicious.
290,3718,5,"The delivery was faster than expected, and the package was well protected."
481,2066,1,"There was a mix-up with the delivery, and it took longer than expected."
1427,155,3,"There was a mix-up with the delivery, and it took longer than expected."
379,1641,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
503,87,5,I was impressed with the speedy delivery and careful packaging.
788,1469,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
605,3111,5,Excellent service! The package arrived on time and in perfect condition.
1423,4197,4,"The quality, taste, and freshness of the product were impressive."
119,670,5,"The courier was friendly, and the delivery arrived promptly."
1743,3983,3,"The delivery was late, and the package was slightly damaged."
709,1904,1,The product arrived damaged due to poor packaging.
528,2129,3,"The product was fresh and delicious, with a satisfactory expiration date."
1418,340,5,"The delivery was faster than expected, and the package was well protected."
1810,1619,5,I was impressed with the speedy delivery and careful packaging.
378,4672,1,The courier left the package at the wrong address.
217,3434,4,Great value for the price; the quality and freshness are excellent.
1263,3386,5,"The quality, taste, and freshness of the product were impressive."
1865,3367,3,"The expiration date was far out, and the product tasted incredibly fresh."
1761,600,2,"Good value for the money, but the freshness could be better."
525,3339,3,"The quality, taste, and freshness of the product were impressive."
1639,4073,5,The taste of the product exceeded my expectations; very fresh and delicious.
1203,2220,4,"The quality, taste, and freshness of the product were impressive."
1775,3567,4,The taste of the product exceeded my expectations; very fresh and delicious.
1965,4595,1,The product arrived damaged due to poor packaging.
671,3013,5,I was impressed with the speedy delivery and careful packaging.
41,1591,2,The product arrived damaged due to poor packaging.
1634,2335,4,I loved the taste; it was fresh and had a long expiration date.
943,829,3,"There was a mix-up with the delivery, and it took longer than expected."
1124,3988,5,The delivery was quick and the packaging was secure.
52,1110,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1369,3998,1,The product is not as described; the taste was very disappointing and not fresh.
1251,2054,5,Great value for the price; the quality and freshness are excellent.
1800,2015,3,"The expiration date was far out, and the product tasted incredibly fresh."
1995,1488,2,Poor taste and quality; the product wasn't fresh and had a short expiration date.
529,4389,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
1091,4215,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
125,2724,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1838,1535,3,The taste of the product exceeded my expectations; very fresh and delicious.
1915,367,5,The product tastes great and the freshness is as described.
1997,3778,5,Excellent service! The package arrived on time and in perfect condition.
552,4054,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1340,1580,5,The delivery was quick and the packaging was secure.
699,2689,5,I am very pleased with the product's taste and freshness; it is of high quality.
1435,1414,1,"Delivery was delayed, but the product arrived in good condition."
256,1388,2,"Good value for the money, but the freshness could be better."
1029,3949,4,I was impressed with the speedy delivery and careful packaging.
1961,910,2,"Good value for the money, but the freshness could be better."
1661,3725,3,The product tastes great and the freshness is as described.
1114,3166,3,"There was a mix-up with the delivery, and it took longer than expected."
1051,3360,5,Excellent service! The package arrived on time and in perfect condition.
980,821,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1834,4933,2,"There was a mix-up with the delivery, and it took longer than expected."
1892,2851,4,"The product was fresh and delicious, with a satisfactory expiration date."
897,4987,4,The taste of the product exceeded my expectations; very fresh and delicious.
1934,1332,4,"The expiration date was far out, and the product tasted incredibly fresh."
1639,2982,1,"Delivery was delayed, but the product arrived in good condition."
831,2996,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
41,1866,5,Great value for the price; the quality and freshness are excellent.
467,2862,4,"The product was fresh and delicious, with a satisfactory expiration date."
1238,2636,4,Great value for the price; the quality and freshness are excellent.
363,2413,1,The courier left the package at the wrong address.
66,2888,2,"Good value for the money, but the freshness could be better."
887,147,3,"Delivery was delayed, but the product arrived in good condition."
954,3867,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
590,1092,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
895,4883,5,I was impressed with the speedy delivery and careful packaging.
104,527,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1710,949,3,"The expiration date was far out, and the product tasted incredibly fresh."
920,4365,3,The product arrived damaged due to poor packaging.
819,2705,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1291,759,3,"Delivery was delayed, but the product arrived in good condition."
1071,42,5,Great value for the price; the quality and freshness are excellent.
1135,3639,3,"The quality, taste, and freshness of the product were impressive."
1929,58,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
892,318,4,"The quality, taste, and freshness of the product were impressive."
1711,3565,5,I am very pleased with the product's taste and freshness; it is of high quality.
1209,199,1,"Good value for the money, but the freshness could be better."
655,3672,1,"The expiration date was too close, and the product tasted stale."
1678,1699,3,The taste of the product exceeded my expectations; very fresh and delicious.
633,1982,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
251,3259,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1378,619,4,Excellent service! The package arrived on time and in perfect condition.
165,554,3,The product arrived damaged due to poor packaging.
1914,3312,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
281,1394,5,"The courier was friendly, and the delivery arrived promptly."
599,637,2,"Delivery was delayed, but the product arrived in good condition."
743,2821,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
514,4907,4,The taste of the product exceeded my expectations; very fresh and delicious.
107,412,4,"The quality, taste, and freshness of the product were impressive."
1188,3506,4,"The courier was friendly, and the delivery arrived promptly."
1276,4079,1,"The product tasted bad and wasn't fresh, with an expiration date too soon."
179,4479,4,"The expiration date was far out, and the product tasted incredibly fresh."
363,2102,3,"The quality, taste, and freshness of the product were impressive."
606,2460,5,"The freshness and taste were top-notch, and the expiration date was well in the future."
1729,4745,3,I am very pleased with the product's taste and freshness; it is of high quality.
339,1511,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
803,287,4,"The product was fresh and delicious, with a satisfactory expiration date."
1896,3086,2,"The taste was awful, and the product was not fresh at all."
1776,818,3,"There was a mix-up with the delivery, and it took longer than expected."
1246,1917,2,"The taste was awful, and the product was not fresh at all."
228,3833,5,"The quality, taste, and freshness of the product were impressive."
618,2330,4,Great value for the price; the quality and freshness are excellent.
1833,379,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1651,964,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1203,1999,3,I am very pleased with the product's taste and freshness; it is of high quality.
230,3855,5,Excellent service! The package arrived on time and in perfect condition.
542,898,3,"Delivery was delayed, but the product arrived in good condition."
1566,1270,3,"Delivery was delayed, but the product arrived in good condition."
1098,465,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
606,2180,1,"The delivery was late, and the package was slightly damaged."
197,1815,3,The courier left the package at the wrong address.
1117,2967,1,The courier left the package at the wrong address.
287,3543,3,Great value for the price; the quality and freshness are excellent.
1975,1717,3,"There was a mix-up with the delivery, and it took longer than expected."
